num,comment
-0.846549,又有人想通过“告密无耻论”洗白震旦女教师！我真跟你们杠上了，还有啥，一并说了，我逐个反驳！
-0.898187,李老头快生日了，居然无耻的向唐糖索要礼物#轻漫计划 #充能计划 
-0.871305,你听过管理者最无耻的一句话是什么？#公司 #领导 #无耻 #每日推文
-0.719213,家里套路深，吃饭都有坑…#家庭搞笑 #武汉话 #武汉
-0.876949,丑哭了！2021#淘宝最丑宝贝 揭晓，竟然是它。你还买过啥更丑的？#网购避雷 #买家秀 #最丑天花板 #买买买 #那些年踩过的坑   
-0.828274,太尴尬了！！这件睡衣我愿称之为快速让你匹配对象战袍#避雷 #网购 #我要上热门 @DOU+小助手
-0.817687,惨痛do脸经验避雷指南，不要走我走过的弯路！#变美逆袭 
-0.749952,名柯最神经质犯人 杀人不跑 路边甩水管 #名侦探柯南 #轻漫计划 #推理
-0.70359,#薇娅偷逃税被追缴并处罚款13亿 为什么是13.41亿？#大v快评 @抖音小助手 
-0.658135,授权和买断是刚接稿最容易踩的坑，这个视频帮大家避坑#插画教程 #画画 #绘画 
-0.819715,这几天我考虑了很久，我们还是分手吧！没必要再继续纠缠下去了，希望你也可以从我的角度去替我想一下  在一起这么久了也不是说能放下就能放下的，我除了伤心就是失望，我不说并不代表我对这段感情无所谓，只是刚开始的时候你让我感觉到你特别喜欢我，让我很有安荃感，觉得我真的非常幸福，慢慢的我也陷进去了，可是时间久了好像我们都变了，可你有没有想过我 为何对你不再抱有任何希望了。每次我看着你冷漠的样子，我就会突然想起我们刚认识的时候，你那种对我温柔又有耐心的时候，我觉得你很爱我。 我看着之前的聊天记录和发的朋友圈，恨不得让
-0.816109,5款网红面膜红黑榜！拒绝踩雷！看看你用对了没#美妆 #护肤 #面膜 #面膜面膜敷起来 #平价面膜 #补水面膜 #吐槽
-0.769173,男人设计冤枉前妻，结果小丑竟是自己 #婆媳 
-0.814435,女子吐槽现在的电视机太难用，仿佛看到我自己平时看电视的状态了。#笑哭 @抖音小助手 
-0.907249,#正能量 #上热门 #从未见过如此厚颜无耻之人 #我眼里的日本人
-0.907249,反萊猪“公投”刚走 就忙着为核食开脱 “绿委”郭国文厚颜无耻声称 势必要展现诚意给日本看
-0.813377,老板对妻子图谋不轨，丈夫为了讨好老板，竟出卖自己的妻子#宅家dou剧场 #爱情 #一定要看到最后 #婚姻 
-0.834087,女子发现丈夫做坏事后，决定与丈夫离婚 ，选择带儿子进城#情感#生活#家庭#婚姻#爱情#影视 
-0.6036,震惊！国王穿上龙鳞甲后居然发生这种事！
-0.692883,国企高管被曝包养情妇，拥有双重国籍。实名举报者担心安全打算写遗书
-0.859758,骗一个女孩到底有多容易 家里有女孩的都看看吧 结局让父母大跌眼镜#女性安全 #社会百态 #小心骗局 #你怎么看 
-0.857681,赌场究竟有多恐怖，想去空手套白狼的人，最终都被折磨的不像人#真实事件 #远离赌博 #骗局 #遵纪守法 @抖音小助手 
-0.847981,22岁网恋对象竟是5旬大妈，小伙与其同住3年毫无察觉，网友:玩弄人心的高手！#骗局 #网恋 #奇葩 
-0.894765,最新骗术，出门在外一定要保护好自己，谨防上当受骗！千万不要被语言所诱惑。
-0.83444,李宗平香消玉殒，请警惕江湖骗术#恐怖故事 #怪谈 #奇人奇事 #三老爷诡事会
-0.871651,茶艺馆酒托狂宰冤大头 几十块的酒卖2000 没想到对面正坐警察#社会百态 #真实案件 #消费 #严厉打击 #你怎么看 #小心骗局 
-0.738121,街头骗术，之.3.8下集
-0.884761,#创作灵感 团伙骗术！无间道中道中道！我以为自己是王者，没想到是青铜！#反转 #防骗 #阿汤
-0.794447,高端骗局大揭秘之这100W是怎么没的，奉劝各位一句不要占别人的便宜！#小心骗局 #占便宜 
-0.678391,服装行业最大的“骗局”，一年逛两次的海澜之家究竟靠什么赚钱的？#商业思维 #实体经济 #商业模式 
-0.849904,全新骗局专骗老年人！老太太刚交了六万块钱，骗子就卷款逃走了#我在抖音追剧 #电视剧 #剧情 #母亲 #老有所依 
-0.752169,碰瓷者用这种方法套路司机，开车的朋友千万提高警惕！#碰瓷 #警察#骗局 #这就是山东 
-0.851921,老人被债主拘禁5天，无奈挑落逃跑，民警上门一网打尽#社会百态 #新闻 #严厉打击 #小心骗局 #老人 
-0.812369,#女警察一句话破解骗局 这话要是让骗子听到，骗子都要连夜辞职#直播嘉年华 #分享美好生活 
-0.654001,天上掉下来的不一定是@痞幼 ，可能是抠脚大汉，网恋需谨慎呐！#反诈者集合 
-0.925428,最近又了解到了一种新型的拐卖骗局，赶紧来告诉大家，各位家长一定要擦亮眼睛，不要给坏人有可乘之机。#拐卖 #科普 #育儿 
-0.849904,一场完美的骗局 #韩国电影 #骗子
-0.608956,年关将至 骗子的花样层出不穷，出门在外一定要多个心眼#我要上热门 #枫哥剧情 #河南新星计划 #河南创作营 #河南美好推荐官 #抖音正能量 #新年要跳涨价舞 #有财有富好运年年 #66生活你来秀 @抖音小助手 @DOU+小助手
-0.88824,赌场究竟有多恐怖，想去空手套白狼的人，最终都被折磨的不像人#骗局 #严厉打击 #遵纪守法 #远离赌博 @抖音小助手 
-0.764827,葛优蔡明潘长江揭露新骗局，家里有老人的要提防#小品 #爆笑 #喜剧 #精彩片段 #名场面 
-0.777681,22岁网恋对象竟是5旬大妈，男子与她同居三年竟无察觉，网友：玩弄人心的好手#社会百态 #骗局 #真实事件 @抖音小助手 
-0.708938,③高段位骗局（点合集查看完整版） 人这一生啊，用大把时间迷茫，却会在几个瞬间成长……你是在哪个瞬间长大的？#骗局曝光 #心灵感悟 #骗局揭秘 #触及真心 #疗愈伤痛
-0.778998,警惕骗局！广州一男子扫码中“大奖”，领奖时发现是贷款 
-0.678391,金融为什么是一场骗局？ #金融  #金融知识  #认知  #涨知识  #dou出新知 
-0.678391,AppleWatch就是苹果的一个骗局，你真的不需要！#苹果 #applewatch 
-0.678391,旧手机换菜刀，换盆，又是新型骗局，一定要看完！
-0.678391,你见过哪些让你目瞪口呆、脑洞大开的骗局？ #每日推文 #骗局 #自助餐 #生活
-0.849904,一场完美的骗局 #韩国电影 #骗子 
-0.818846,这是一场骗局？难道真的就这么容易上电视台？老铁激动德上钩了！#2022做个新选择
-0.678391,女儿国的惊天骗局#电影解说 #宅家dou剧场 
-0.667557,小品《公园奇遇》，宋小宝误入传销骗局，开口观众就笑崩了#经典小品 #小品 #小品 #经典小品 #开心麻花 
-0.819019,22岁网恋对象竟是5旬大妈，男子与她同居三年竟无察觉，网友：玩弄人心的老手#骗局 #网恋奔现 #社会百态 @抖音小助手 
-0.83167,#女警察一句话破解骗局 小霜警官这脱口秀干货太多了，听完感觉没有骗子骗得到我了！#直播嘉年华 #分享美好生活 
-0.811611,老头扮演将军诈骗数百万巨款，入戏太深警察上门还面不改色，骗承包商入会费就要180万#新闻 #社会 #遵纪守法 #严厉打击 @抖音小助手 
-0.88824,赌场究竟有多恐怖，想去空手套白狼的人，最终都被折磨的不像人#远离赌博 #骗局 #严厉打击 @抖音小助手 
-0.863712,#接到“快递客服”电话，被骗了11.2万。
-0.849629,明星被诈骗经历：骗子打电话给撒贝宁道歉，自报家门说自己诈骗 #电信防骗 #全民反诈 #撒贝宁 #娱乐评论大赏 
-0.678391,惊天骗局#神偷艳贼 #科林费尔斯 #我的观影报告 #萤火计划 #艾伦瑞克曼 
-0.889952,核酸新骗局，这些情况别轻信！#套路 #提高防范意识 #电信诈骗 
-0.796999,十几个医托哄骗患者院外就医记者暗访遭反调查#骗局 #社会百态 #医院 @抖音小助手 
-0.913803,买房买车一定要小心这种骗局 我被骗了470万  #防骗 #返租公寓 #骗局揭秘 #骗局套路最新 #创业思维
-0.849904,新型骗局专骗老年人！老太太不但上了骗子的当，竟还给骗子公司当“托”#女性 #母亲 #电视剧 #父母 #老有所依 
-0.776977,大妈人贩子的身份暴露，为了防止知情人报案，竟让同伙用武力威胁#骗局 #剧情 #家庭 #社会百态 #好剧推荐 
-0.839104,中奖诈骗:只有不贪心\
-0.844325,茶艺馆狂宰冤大头，几十块的酒卖出2000，不料对面坐的正是警察#严厉打击 #遵纪守法 #社会百态 #骗局 #酒托骗局 @抖音小助手 
-0.928806,现在的骗子骗术高明，请家人们切记，以防上当受骗#防诈骗 #创作灵感 
-0.852758,五名胆大妄为的男子，行骗到公安局去了，这不是自投罗网吗#社会百态 #骗局 #人民警察 #真实事件 
-0.801675,用骗局打败骗局，大龄剩男用《最佳出价》拍来倾家荡产#鲁豫带你看电影 
-0.849904,一场完美的骗局 #韩国电影  #骗子 
-0.678391,土木堡骗局之二 被黑锅的也先##历史 #明朝 #朱祁镇 #土木堡 #也先 
-0.735978,又有一种新型的高科技骗局，赶紧转给家人和朋友，以免上当受骗#法律咨询今日热点#骗局
-0.740266,女子出手结婚三金，却没想到一开始就是骗局 #黄金首饰 #珠宝首饰 #黄金回收 #结婚三金 #店内实拍 
-0.748028,经典骗术揭秘\
-0.729646,记者卧底 揭“元宇宙”游戏骗局内幕#骗局 #财经 #金融 #投资 
-0.866376,老人赌博欠下巨债，找高利贷借10W到手3W，结果越欠越多高达180W#新闻 #严厉打击 #新闻现场 #遵纪守法 #小心骗局 @抖音小助手 
-0.916335,骗子和骗子玩智商，结果骗子被骗子给骗了#反诈者集合 #骗局 #剧情 
-0.804926,有斑的人容易遇到的一个骗局，骗了好几年了。#护肤美容 
-0.849904,新型骗局专骗老年人！骗子轻松骗走老太太的五千块钱#我在抖音追剧 #电视剧 #母亲 #老有所依 
-0.80448,网上高薪招聘司机竟是骗局!#网上高薪招聘司机骗局揭秘 #骗局揭秘 #这是一个悲伤的故事 #反诈者集合 #小心骗局 #网上高薪招聘司机是真的吗 
-0.825689,葛优蔡明潘长江揭露新骗局，家里有老人的，一定要让他们提高警觉#小品搞笑 #爆笑名场面 #一起来笑吧 
-0.82226,#情感 #生活 #法制 #真实案件 女子沉迷赌博，骗取前男友上百万元，被捕后：我对不起他
-0.778998,先以色诱人，后因赌沉沦警惕新型网络招嫖骗局
-0.738121,使用骗术生存的鸟#动物世界 #卷尾鸟 #狐獴 #神奇动物在抖音 #自然奇观
-0.833192,女生陷入“甜蜜”杀猪盘骗局，专业人士当场“拆招”#你会怎么做#诈骗 #防诈骗  
-0.921966,两同学生活费被诈骗，民警“隔空喊话”责令退款，骗子光速退钱！#骗局 #防骗 #电信防骗 
-0.795179,《打诈》：你最大的敌人，是你自己。识破骗局，不听不信不转账。#反诈小剧场
-0.850188,反诈辅导课：警惕冒充熟人诈骗#重庆dou知道 
-0.777007,十赌九诈，拒绝赌博！#赌博骗局 #警民dou平安 #千警万人共筑平安 @抖音小助手 
-0.678391,揭秘街头最新骗局，十块一秒变一百#魔术教学
-0.879594,做抖音不能走歪门邪道#可乐爸爸 #宝妈 #骗子 #骗局 #直播带货 #抖音知识 
-0.770444,#情感 #生活 #真实案件 投资公司以高利率为诱饵，骗取老人25万元养老钱，老人：那可是我老本啊！
-0.80904,健康码新骗局，很多人被骗
-0.830402,合作方骗走4万加盟费，女子上门和代理商理论，怎料对方却拒不承认#情感 #生活 #真实 #法制 #骗局 
-0.668494,全新骗局，朋友们要多加警惕！#全民反诈 #骗局
-0.80904,网上找“老伴”被骗一百万#电信防骗 #反诈者集合 #骗局 
-0.678391,全网最低价竟是惊天大骗局？！#家电 #装修 #这些行业不能说的话 
-0.803463,#创作灵感 团伙设局行骗！好一招明修栈道 暗渡陈仓，我被耍的原地转圈圈！#反转#防骗 #阿汤
-0.90805,#远离骗子注意安全，擦亮眼睛…@抖音小助手 
-0.911896,骗子骗术太高，资金交易需谨慎！#上热门 #电信诈骗防范 #正能量#短视频
-0.731912,新型骗局，有孩子的家长仔细看完并转发给更多的人，避免上当！#骗局 @抖音小助手 
-0.853116,#反诈动画 不听不信不转账，警觉意识要提高，遇到诈骗也别慌，及时报案警察帮。
-0.898456,曝光骗局：电信网络诈骗，“网上警察”狂飚演技，攀枝花一男子遭遇“连环套”被骗23万！#攀枝花 #社会百态 #电信防骗 #骗局 
-0.679857,#硬核时代 元宇宙游戏是骗局吗？#元宇宙 #游戏#虚拟世界 @抖音小助手
-0.769817,大爷惨遭“女友”骗走房产，一时接受不了，竟当场昏倒在地#房产#社会 #小心骗局  素材来源：2020年《真情说法》
-0.850315,看我怎么破局（榴莲骗局下集），看清他们的骗术！让你在大街买榴莲不会再吃亏！
-0.929968,小心新骗局，这个套路你经常见到！！#吐槽 #科学辟谣 #护肤 #避雷 #雷品吐槽 
-0.789356,新型儿童骗局来了，接送孩子的家长们，一定要看完，谨防上当！#知识分享 #人性 #安全#防骗提醒
-0.851336,十几个医托哄骗患者院外就医记者揭穿假身份#社会百态 #骗局 #医院 @抖音小助手 
-0.818056,年度最强海王！已婚女子装未婚撒网几百人，诈骗数十个男网友，每月赚七八万都转给老公#骗局
-0.774133,网络诈骗不难防，不贪不信不转账。全民反诈，你我同行！
-0.79391,#搞笑 这年头就来个与众不同的骗术@光头发哥 @DOU+小助手 #逗乐段子
-0.903338,无业女冒充空姐，借婚恋诈骗男子巨额钱财，审讯过程中漏洞百出#遵纪守法 #严厉打击 #社会百态 #骗局 @抖音小助手 
-0.860805,街头骗术，视频很长一定要耐心看完谨防上当受骗。
-0.805784,老妇一人分饰两角 ，与小伙同居三年，骗取钱财八十多万#社会百态 #骗局 #网恋 #新闻 @抖音小助手 
-0.7598,最新型骗局，你们中招了吗？#女性智慧 #干货 #思维 #手机 #女人 @抖音小助手 
-0.860282,赌场究竟有多恐怖，想去空手套白狼，都被折磨的人不像人#拒绝赌博 #小心骗局 #遵纪守法
-0.738121,街头骗术，之，3.8术。上集
-0.738121,第3集｜揭秘三张骗术（下）#六指牌王 #魔术揭秘 #纸牌魔术  @DOU+小助手
-0.831859,536元快递失而复得，姑娘却拒绝归还赔偿款：我才20岁就该让着我#真实案件 #骗局 #奇葩 #热点 #闪闪的童星 #安徽dou知道 #快递员 #消费者 
-0.678391,后续，#思维 农村新型骗局
-0.910784,女子网恋奔现被骗五万元，“富二代”人设全靠P，连名字都是假的。#遵纪守法 #骗局 #情感问题 @抖音小助手  
-0.829261,这种新型拐卖骗局，家长们要警惕#儿童安全 @抖音小助手 
-0.837387,网络骗局花样多，莫把虚拟当现实。#防诈骗 
-0.678391,你知道双簧骗局吗#商业思维 #商道 #骗局
-0.778998,警惕！填充霜骗局！#填充霜
-0.818056,#镇江警方破获特大酒托诈骗案，涉案资金达3000多万元#酒托骗局 
-0.8665,骗一个女孩究竟有多么容易，家里有女孩的都来看看吧！结局让家长们大跌眼镜！！！#骗局 #保护女生 #女性自我保护 #见网友#自我保护意识@抖音小助手 
-0.777007,十赌九输，揭秘麻将骗局。#麻将 #赌博骗局
-0.778998,#河南创作营 #乡村大师课 #人民安全守护者 #三农 #老百姓 #农民 警惕农村骗局，7天搞定你
-0.610601,这是新型骗术吗#她家衣服真好看
-0.678391,农村最新骗局，家里有院子的要注意了，转发给家里人看看吧!#涨知识#骗局#认知#家庭
-0.734516,骗术界的顶级高手竟是个美女，不管骗钱还可以骗心《偷心盗贼》#电影解说 #喜剧 
-0.869295,#2021年度诈骗盘点 “刷单返利”是骗局，小心“杀猪盘”这些套路！
-0.855318,警惕！核酸检测新骗局……#涉疫诈骗 #反诈骗宣传 @德宏警方 @云南警方 
-0.857193,骗一个女孩究竟有多容易，家里有女孩的都可以看看，结局却让父母大跌眼镜#骗局 #女性自我保护 #教育 @抖音小助手 
-0.805784,老妇一人分饰两角 ，与小伙同居三年，骗取钱财八十多万！ 撒娇让另一男子为其消费18万#真实事件 #社会百态 #骗局 #遵纪守法 @抖音小助手 
-0.887579,网赌三大套路，远离网赌早日戒赌#赌博骗局#赌博诈骗 #赌博危害 #戒赌 #戒赌之路 #戒赌回头是岸 #戒赌正能量 #全民防骗防诈
-0.867112,#上热门 赌场包吃包住包机票，男女三人本想着空手套白狼，却不知道已经进入圈套！网友：一定远离赌博！#社会百态 #真实事件 #下集更精彩 #骗局
-0.870666,骗子诡计多端防不胜防#阿兰护肤 @企业号小助手 @DOU+小助手 
-0.829705,22岁网恋对象竟然是50岁大妈，小伙与其同住三年毫无察觉，被骗80多万#真实事件 #社会百态 #骗局 #遵纪守法 @抖音小助手  
-0.849904,骗子审讯时吐真言：一定要下载国家反诈中心APP，防范我们这帮人#遵纪守法 #骗局 #新闻 
-0.76918,老人在女友的哄骗下，将房子低价卖出，结果第二天女友就不见踪影#社会 #老人 #小心骗局  素材来源：2020年《真情说法》
-0.889029,老人赌博欠下巨款，找套路贷借10w到手3w，结果越欠越多高达180w#严厉打击 #小心骗局 #警察 @抖音小助手 
-0.873959,#郭德纲“装傻充愣”，带“儿子”上场“卖假药”？#爆笑 #搞笑视频 #上热门 
-0.70474,#全民反诈#警察诈骗手法天天变，大家务必要防范！快下载国家反诈中心APP。
-0.738121,第1集｜揭秘三张骗术（上）#纸牌魔术 #六指牌王 #魔术揭秘  @DOU+小助手
-0.829456,仅4天，莆田一90后小伙，网络刷单被骗68万元，这种骗局你要小心#福建dou知道
-0.853508,大家擦亮眼睛，别让我们的善良用错地方……
-0.743057,最极具隐蔽性的诈P案！手段很新颖！一定要看完，预防上当受骗！#防骗 
-0.70474,一切刷单都是诈骗 警方严打电信诈骗
-0.872169,十几个医托哄骗患者院外就医只为骗钱 #社会百态 #小心骗局 @抖音小助手 
-0.893608,高科技骗术防不胜防，看新闻、看广告、玩抖音、点击界面一定看清再点，防止上当受骗??
-0.908538,骗子团伙各显神通，花式骗术防不胜防！ #大唐说剧 
-0.854201,#帅警告诉你网络骗术花样多 莫把虚拟当现实#全民反诈防骗季#和#安全学院教你防诈骗！
-0.821469,十赌九骗，揭秘麻将骗局，远离赌博，健康生活！珍爱家庭避免孤苦伶仃！#十赌九骗 #麻将骗局  #传递正能量 
-0.91607,警惕备用金骗局！临澧一女子遭遇“退款式”诈骗，被骗444元
-0.738121,防诈培训7:暴利术七，骗术之王对敲暴利术
-0.678391,#河南dou知道 你最近网上购物了，新型骗局又来了！快转发亲朋好友们，切勿上当！#全民反诈
-0.704473,新型双簧骗局，正在做生意或者打算做生意的朋友，一定要警惕！#商业思维 #骗局 #创业 #生意 #逆向思维  @抖音小助手 @DOU+小助手
-0.783978,网红“追风奶奶”谎言（1）#诈骗 #电信诈骗 #防诈骗 
-0.818056,核酸检测又出新骗局，千万不要上当@抖音正能量 @抖音创作者学习中心 @抖音小助手 #诈骗电话 #热点 #长视频vlog 
-0.811611,老头扮演将军诈骗数百万巨款，入戏太深警察上门还面不改色，骗承包商入会费就要180万#新闻 #社会 #遵纪守法 #严厉打击
-0.678391,新型骗局，99%的人都会上当#电信防骗 #财经 #全民反诈 
-0.738121,#qq飞车    骗术揭秘
-0.882404,虚拟货币交易账户没注销会冻结银行账户？骗局！ #虚拟货币 #互联网 #比特币 #网络安全 #终结诈骗 #央行 #电信防骗 
-0.800394,巧施美男计俘虏诈骗窝点老板，追回300亿巨额赃款 #一定要看到最后 #因为一个片段看了整部剧
-0.86042,《温柔的骗局》茶艺馆酒托狂宰冤大头，几十块的酒卖2000，没想到对面正坐着警察#社会百态 #遵纪守法 #严厉打击 
-0.778998,#全民反诈 警惕！！！新型变异“杀猪盘”骗局，#警花 提醒千万别成为那头被宰的“猪”??！#请一定看到最后@甘肃公安 @中国警察网 @反诈警官老陈 @抖音小助手 
-0.836105,竞猜公益诈骗平台数不胜数，别贪便宜没有人带你赚钱只有人带你入坑#贪便宜吃大亏 #贪婪的后果 #人性贪婪 #网络诈骗防范常识 #电信诈骗
-0.783978,网红“追风奶奶”谎言（2）#诈骗 #电信诈骗 #防诈骗 
-0.936668,我把被骗的过程曝光出来，希望大家不要被骗了！ #全民反诈  #骗局  #骗术  #防诈骗 
-0.84328,《温柔的骗局》一瓶普通红酒要2000，茶艺馆酒托疯狂宰客，民警假装顾客拍下全过程#社会百态 #遵纪守法 #严厉打击 
-0.65744,《惊天魔盗团》第3段：一场惊天骗术，幕后主使的身份令人出乎意料  #电影剪辑 #电影解说 #惊天魔盗团
-0.738121,#上热门? 再天衣无缝的骗术 终有败露的一天
-0.76545,淘宝卖的翡翠原石#淘宝上玉石毛料可靠么#淘宝卖的翡翠原石是真的么#原石加工玉镯靠谱么#直播间翡翠原石骗局
-0.774133,网络诈骗不难防，不贪不信不转账。全民反诈，你我同行！
-0.774133,网络诈骗不难防，不贪不信不转账。全民反诈，你我同行！
-0.810995,离谱！#张杰 #演唱会 门口，多人卖假签名照，被发现了当场撒腿就跑！#追星 #粉丝 #饭圈
-0.724372,12月18日，海口。网友称张杰演唱会门口遇人卖假签名专辑，被拆穿后卖者拔腿就跑……
-0.840762,精华液、肌底液？傻傻分不清楚 拒绝起名骗局#护肤 #冤枉钱 
-0.850308,大爷被骗子集团骗光了所有钱，如今只能卖房还债#剧情 #我在抖音追剧 #电视剧 #老有所依 
-0.666575,很多人改卡钳为了装X，而不是一颗改装的心，贪便宜，那不如不改！#抖音汽车 #刹车 #大实话 
-0.648696,真的假的？广东彩礼是这样的吗？#王者 #校园星计划 #彩礼 #游戏 
-0.720535,卖惨带货不可取，违规商家严处理！抖音电商对直播卖惨售假零容忍，大家也要注意防范。#抖音电商安全小课堂 #全民反诈
-0.826545,这个黑诊所不是一般的黑，幸好药也是假的，不然真是伤害了一个无辜的小生命
-0.714676,一个杯子，100个假货和我们，一起卖了50个亿！#商业思维 #产品设计 #55度杯 #贾伟 @DOU+小助手 
-0.829651,当初一年卖50亿的55度杯，背后饱含着一段血泪史.#贾伟 #55度杯 #产品思维 #假货  @DOU+小助手
-0.790762,这种好事我们可不敢隐瞒，真的假的你试试就知道了，又不亏。#我的乡村生活 #农村方言 
-0.739153,老汉被人洗脑，整天花大把钱买假的保健品，妻子气得台上怒斥#下集更精彩 #家庭 #夫妻 #婆媳 #情感 
-0.724372,12月18日，海南海口。张杰演唱会门口卖假签名专辑，被拆穿后撒腿就跑。
-0.644468,女子重男轻女，对女儿不闻不问，却对儿子有求必应#情感#生活#家庭#婚姻#爱情#影视 
-0.724372,12月18日，海南海口，歌手张杰海口演唱会结束后，有人扮工作人员门口卖假签名照，被发现后脱工作服换地继续售卖#张杰演唱会门口有人售卖假签名专辑 
-0.667411,四川永辉超市一分店白菜农残超标 还被举报卖过期鸭血#永辉超市 #食品安全 #新闻 
-0.763597,今天有人客服联系我说琴弦是假的，到底哪假了？#吉他#电吉他#吉他solo#琴行
-0.743208,真打脸了#打假 #翡翠 #翡翠赌石 #翡翠原石 #猎人珠宝 #猎人珠宝冷知识 #珠宝首饰 #德宏
-0.708369,真的假的，试试才知道！#转转@转转回收 
-0.810995,离谱！张杰演唱会门口卖假签名照，被发现了撒腿就跑
-0.801626,薇娅偷税逃税被罚！#薇娅偷逃税被追缴并处罚款13亿 #大v快评 #抖音小助手 #就成都主播热评 
-0.724372,“工作人员”在张杰演唱会门口卖假签名专辑，被拆穿后拔腿就跑！目前主办方未回应
-0.719094,玩古玩一定要知道暗语，跟着自己认可的老行家出门避免吃亏上当，巧妙避开尴尬。#古玩 #瓷器收藏 #鉴宝 #古玩鉴定 #古董 #明清瓷器 #涨知识
-0.7883,网友爆料张杰演唱会门口有“工作人员”卖假签名照，统一着装，被拆穿后迅速逃跑
-0.681609,奶粉卖的便宜的是假的吗？#母婴店 #奶粉怎么选 #奶粉 #婴儿奶粉 #营养品母婴
-0.763597,1w入手的和田玉，是假的？#和田玉鉴别方法 #和田玉 #玉石魅力
-0.724372,张杰演唱会结束后多人场外售卖假签名专辑，被粉丝拆穿后撒腿就跑.
-0.81579,张杰演唱会门口卖假签名专辑，被粉丝揭穿后撒腿就跑。
-0.917098,大家千万要切记不要去上当受骗了，那些卖万把块钱的项链都只有几克重，以克换克是假的，套路太太太太深！！！！
-0.638883,“鹅绒服既然被老板们吐槽了…”#男装 #向往的冬天在吉林 #品质男装 #高品质羽绒服 #冬季必备 #秋冬新款 #七匹狼 #羽绒服 @DOU+小助手 @抖音小助手
-0.607759,看来延期还要一根项链，哎。。东西多哟！#二哥二哥东西最多 #蒋孃孃式催婚 #重庆家庭日常 #搞笑  @二哥???? 
-0.888165,张杰演唱会会门口，商贩摆摊卖假货，被粉丝拆穿就立马跑路
-0.798087,女儿被陷害 妈妈找真凶却发现是自己不敢得罪的人 #我要上热们 #影视解说 #韩剧
-0.845053,男子假扮有钱人，到处欺骗年轻少女，竟还强迫她们做违法之事#家庭 #情感 #生活#女性 #安全 
-0.724372,12月18日，海口。有网友爆料张杰演唱会门口有人卖假签名照，被拆穿后换个地方继续卖。
-0.633637,买到假皮草想退货遭拒？女子竟当场撕衣服看布料，老板瞬间急眼了！ #解说 #纪录片
-0.848944,昨天卖烧饼大爷买劳力士奔驰，有表友怀疑是假货，今天大爷的回应来了#人间真实 #大爷就是大爷 #手表 #劳力士 
-0.719213,这套路有点深#搞笑视频 #原创搞笑 #一定要看到最后 @DOU+小助手
-0.847718,张杰演唱会现场，多人假扮“工作人员”卖假的签名照。#社会百态
-0.907572,12月21日消息，吉林梅河口，千元品牌服饰直播间卖200？卖假货团伙被一窝端！#吉林dou知道
-0.851656,lamer雷品三件套，给我整的一套又一套！评论区让我看看有多少人被忽悠过！#拔草 #吐槽 
-0.618843,豆瓣评分：8.4  原片更刺激，尺度之大，令人发指。#影视解说 #最后的决斗 #权力的游戏 
-0.821392,歹毒女为夺爱，不惜残害小妾嫁祸丈夫，烛台重现冤魂复仇#灵异剧#民间故事#解说 
-0.698538,弟弟借豪车耍酷，却连累姐姐割脉跳楼被羞辱，法盲真可怕，普法剧@DOU+抖音小助手
-0.826654,#上热门 #精彩片段 一个50多岁的老男人隐形狡诈，至此，违背道德的事情，受到发律的制裁
-0.75,「鬼灭之刃 花街篇」 炼狱杏寿郎不幸战死 猗窝座向无惨邀功汇报#鬼灭之刃 #鬼灭之刃花街篇 #动漫推荐 
-0.917456,#世道人性 生活因你而精彩－－卑鄙小人下三滥的编剧 清者自清不辩解一切交给时间#人品可贵善良可为 #
-0.686986,强敌追杀，绝处逢生。#动画制作 #搞笑动画 #制作不易 #日常水视频 
-0.89022,前两天刚刚去一个卑鄙小人家里教其做人，再一再二，第三次必须最低配——砍脸！?
-0.631647,第9集 面对这么卑鄙的男人，就应该这样对待 #好剧推荐
-0.674697,香港电影的“贱人”专业户：曹查理
-0.798239,如果一个人没有了敬畏之心、耻辱之心，是何等的悲哀！或许这句话在当下社会显得格格不入。在很多人看来非常幼稚，但钱真的不是唯一的追求目标…… 
-0.768311,上海女教师质疑南京大屠杀，歪曲事实被曝光，视频发布者却遭网暴
-0.797954,#59岁医生强奸21岁女医药代表#女方事后保留体液拒绝私了果断报警#案件
-0.617347,做人做事无愧于心！#埃尔法车架号被篡改事件 #二手车 #二手车人 @太阳哥汽车 
-0.847069,据悉，案发当天，王某要求21岁女医药代表送其回家时，在车上对女医药代表实施强奸，事后王某曾提出“私了”，但被对方拒绝。
-0.740483,霸道总裁捡到一个灰姑娘，没想到是仇人女人，真的是对她又爱又恨！
-0.772533,男子一时糊涂害得妻离子散，如今离婚后悔，竟跑到前妻家里闹事#普法小剧场 #家庭 #夫妻情感 #婚姻 #家庭情感 
-0.68542,全家被杀，弟弟找了10年的凶手，竟是姐姐枕边人，崩溃
-0.769561,上海震旦老师被开除，举报学生遭网暴被骂汉奸，叫屈的都是什么人
-0.760346,邻居上演连环计，色欲熏心被害又害人
-0.759044,未婚妻神秘失踪，未婚夫就报复其弟弟，当众灌他硫酸#真实事件 #遵纪守法 #严厉打击 #社会正能量 #社会百态 @抖音小助手 
-0.81882,好利来被投诉“面包爬出厨蚁”：危害堪比蟑螂，消费者称店长提出100元“私了”#好利来#中国网 #食品安全 
-0.721789,长沙埃尔法事件 #女子买百万豪车质疑车架号被篡改 #二手车
